work_id,name,artist_id,style,museum_id
26125,"Still Life with Glass Jug, Fruit and Flowers",786,Realism,47.0
26127,Still Life with Pansies,786,Realism,35.0
26129,Still Life with Roses and Fruit,786,Realism,35.0
26131,Still Life with Roses in a Fluted Vase,786,Realism,67.0
26133,Summer Flowers,786,Realism,35.0
200932,Tannha¨user on the Venusberg,786,Realism,60.0
204924,Tannhauser,786,Realism,53.0
26135,The Rosy Wealth of June,786,Realism,47.0
208041,Model at Rest,580,Post-Impressionism,56.0
208034,The Prints,580,Post-Impressionism,56.0
24948,Woman on the Seashore Morning,580,Post-Impressionism,34.0
207257,Outskirts of Paris,807,Avant-Garde,53.0
195581,Outskirts of Paris,807,Avant-Garde,51.0
20632,Portrait of a Woman,807,Avant-Garde,49.0
195502,Portrait of a Woman in a Landscape,807,Avant-Garde,51.0
195592,Scouts Attacked by a Tiger,807,Avant-Garde,51.0
195524,Study for View of the Pont de Se`vres,807,Avant-Garde,51.0
20646,Surprise!,807,Avant-Garde,47.0
195659,The Canal and Landscape with Tree Trunks,807,Avant-Garde,51.0
20654,The Dream,807,Avant-Garde,30.0
195604,The Family,807,Avant-Garde,51.0
20658,The Football Players,807,Avant-Garde,61.0
195616,The Laundry Boat of Pont de Charenton,807,Avant-Garde,51.0
20660,The Merry Jesters,807,Avant-Garde,67.0
195649,"The Past and the Present, or Philosophical Thought",807,Avant-Garde,51.0
195627,The Rabbit's Meal,807,Avant-Garde,51.0
20674,The Sleeping Gypsy,807,Avant-Garde,35.0
20682,Unpleasant Surprise,807,Avant-Garde,51.0
195638,"View of Montsouris Park, the Kiosk",807,Avant-Garde,51.0
20688,View of the Bridge at Sevres,807,Avant-Garde,31.0
20694,View of the Quai d'Ovry,807,Avant-Garde,61.0
20696,Village Street,807,Avant-Garde,67.0
20702,Walking in the Parc Montsouris,807,Avant-Garde,31.0
195535,Woman Walking in an Exotic Forest,807,Avant-Garde,51.0
195547,Woman with Basket of Eggs,807,Avant-Garde,51.0
20706,Young Girl in Pink,807,Avant-Garde,67.0
170977,"The Lieutenant de Lauriston at the Battle of Amstetten (6th May, 1809)",740,Orientalism,67.0
5595,The Courtship of Paris and Helen (detail),720,Neo-Classicism,40.0
5593,The Courtship of Paris and Helen,720,Neo-Classicism,40.0
5601,The Death of Socrates,720,Neo-Classicism,35.0
198842,"The Gallery of HMS Calcutta, Portsmouth",556,Classicism,62.0
1424,Young Woman Standing at a Virginal,574,Baroque,47.0
1426,Young Woman with a Water Pitcher,574,Baroque,35.0
18597,Gypsy Girl at a Fountain,916,Romanticism,67.0
18599,Hagar in the Wilderness,916,Romanticism,35.0
18601,"Honfleur, Calvary",916,Romanticism,35.0
18605,House and Factory of Monsieur Henry,916,Romanticism,67.0
18607,Houses Near Orleans,916,Romanticism,55.0
18611,Interrupted Reading,916,Romanticism,68.0
18613,"Italian Landscape (Site d'Italie, Soleil Levant)",916,Romanticism,55.0
18615,"La Cervara, the Roman Countryside",916,Romanticism,53.0
18617,Landscape at Arleux-du-Nord,916,Romanticism,47.0
18619,Landscape with Lake and Boatman,916,Romanticism,55.0
198206,Melancholy Italian Woman (Rome),916,Romanticism,51.0
198217,"Mme de Larochenoire, Wife of the Painter",916,Romanticism,51.0
198237,"Mme Lemaistre, ne´e Blanche Sennegon, Niece of Corot",916,Romanticism,51.0
18623,Monsieur Pivot on Horseback,916,Romanticism,47.0
18625,Mother and Child,916,Romanticism,35.0
18627,Mother and Child on a Beach,916,Romanticism,67.0
18629,Mother Protecting Her Child,916,Romanticism,67.0
18631,Mountain Landscape,916,Romanticism,35.0
18633,"Old Bridge at Limay, on the Seine",916,Romanticism,60.0
18639,Peasant Woman Pasturing a Cow on the Edge of a Wood,916,Romanticism,34.0
18641,Peasants Under the Trees at Dawn,916,Romanticism,47.0
18645,Pollard Willows,916,Romanticism,67.0
204487,Pond at Ville d'Avray,916,Romanticism,53.0
18653,Portrait of a Child,916,Romanticism,35.0
18659,Reverie,916,Romanticism,35.0
18661,River with a Distant Tower,916,Romanticism,35.0
18663,Seascape with Figures on Cliffs,916,Romanticism,47.0
18665,Sibylle,916,Romanticism,35.0
18671,Souvenir of a Journey to Coubron,916,Romanticism,47.0
18669,Souvenir of Mortefontaine,916,Romanticism,40.0
18675,Souvenir of Palluel,916,Romanticism,47.0
18679,Summer Morning,916,Romanticism,47.0
18681,The Banks of the Seine at Conflans,916,Romanticism,35.0
18683,The Belfry of Douai,916,Romanticism,40.0
18689,The Burning of Sodom,916,Romanticism,35.0
18691,The Curious Little Girl,916,Romanticism,35.0
18693,The Environs of Paris,916,Romanticism,35.0
18695,The Ferryman,916,Romanticism,35.0
18697,The Leaning Tree Trunk,916,Romanticism,47.0
18699,The Letter,916,Romanticism,35.0
18703,"The Muse, History",916,Romanticism,35.0
18705,The Oak in the Valley,916,Romanticism,47.0
18707,"The Roman Campagna, with the Claudian Aqueduct",916,Romanticism,31.0
18709,The Seine Near Rouen,916,Romanticism,47.0
18711,The Sin-le-Noble Road Near Douai,916,Romanticism,40.0
18713,The Valley,916,Romanticism,40.0
18715,The Wagon (Souvenir of Saintry),916,Romanticism,47.0
18717,The Wood Gatherer,916,Romanticism,47.0
18719,Toussaint Lemaistre,916,Romanticism,35.0
18723,"Under Trees, Marcoussy",916,Romanticism,67.0
18727,View in Holland,916,Romanticism,67.0
18731,View of Genzano with a Rider and Peasant,916,Romanticism,35.0
18729,View of Genzano,916,Romanticism,35.0
18735,Ville d'Avray,916,Romanticism,35.0
18733,Ville-d'Avray,916,Romanticism,31.0
18739,"Wall, Cotes-du-Nord, Brittany",916,Romanticism,67.0
18741,Waterfall at Terni,916,Romanticism,35.0
204464,Willows and Farmhouse at Sainte-Catherine-les-Arras,916,Romanticism,53.0
18745,Woman in Blue,916,Romanticism,40.0
18749,Woman Reading in a Landscape,916,Romanticism,35.0
18751,Woman with a Pearl,916,Romanticism,40.0
18755,Wooded Path Near Ville d'Avray,916,Romanticism,67.0
176329,Portrait of Madame Van Westrenen of Tremaat,539,Neo-Classicism,35.0
176387,The Awakening,539,Neo-Classicism,62.0
26406,The Laundress (La Blanchisseuse),539,Neo-Classicism,55.0
26408,The Spoiled Child,539,Neo-Classicism,34.0
30995,Water Spaniel Surprising a Swan on its Nest,638,Baroque,46.0
194510,"Mehmet, the Vizir Ka^hyasi",826,Orientalism,43.0
194739,Party of Armenians Playing Cards,826,Orientalism,43.0
194521,Patrona Halil,826,Orientalism,43.0
194530,Portrait of Sultan Ahmed III,826,Orientalism,43.0
194539,"Seliktar Agassi, Equerry to the Sultan (Supreme Weapon-Bearer)",826,Orientalism,43.0
194548,Sultan Ahmed III,826,Orientalism,43.0
194557,"The Capon Aghassi, Chief of the White Eunuchs of the Sultan",826,Orientalism,43.0
194566,"The Capoudgi Bachi, Grand-Master of the Seraglio",826,Orientalism,43.0
194575,The Chaous Bachi,826,Orientalism,43.0
194802,The First Day of School,826,Orientalism,43.0
194809,The Grand Vizier Crossing the Atmeydani (Horse Square),826,Orientalism,43.0
194584,"The Janissary Aga, Commander-in-Chief of the Janissaries",826,Orientalism,43.0
194593,"The Kazasker, Judge",826,Orientalism,43.0
194602,"The Kislar Aghassi, Chief of the Black Eunuchs of the Sultan",826,Orientalism,43.0
194816,The Meal in Honour of Ambassador Cornelis Calkoen,826,Orientalism,43.0
194411,"The Mufti, Head of Religious Affairs",826,Orientalism,43.0
194746,The Murder of Patrona Halil and His Fellow Rebels,826,Orientalism,43.0
194611,"The Reis Effendi, Head of the Chancery",826,Orientalism,43.0
194620,The Sultana-Mother,826,Orientalism,43.0
194630,Turkish Woman at Her Embroidery Frame,826,Orientalism,43.0
194753,Turkish Women in the Countryside Near Istanbul,826,Orientalism,43.0
194823,View of Istanbul from the Dutch Embassy at Pera,826,Orientalism,43.0
194830,Wedding Procession on the Bosphorus,826,Orientalism,43.0
194760,Whirling Dervishes,826,Orientalism,43.0
194639,Woman from the Albanian Coast,826,Orientalism,43.0
194648,Woman from the Bulgarian Coast,826,Orientalism,43.0
194657,Woman from the Island of Kithnos (Thermia),826,Orientalism,43.0
194666,Woman from the Island of Mykonos,826,Orientalism,43.0
194675,Woman from the Island of Patmos,826,Orientalism,43.0
194684,Woman from the Island of Tinos,826,Orientalism,43.0
26185,The Two Sisters,813,Rococo,35.0
26187,Winter,813,Rococo,60.0
206843,Leaving the Oasis,667,Orientalism,53.0
19431,Lion on the Watch,667,Orientalism,53.0
19459,Pool in a Harem,667,Orientalism,34.0
19461,Portrait of a Roman Woman,667,Orientalism,53.0
19463,Portrait of Armand Gerome,667,Orientalism,46.0
19467,Public Prayer in the Mosque,667,Orientalism,35.0
19473,Saint Vincent De Paul,667,Orientalism,49.0
19481,The Carpet Merchant (The Rug Market in Cairo),667,Orientalism,35.0
19485,The Cock Fight,667,Orientalism,49.0
19497,"The Idylle, Daphnis and Chloe",667,Orientalism,40.0
19503,The Runners of the Pasha,667,Orientalism,35.0
19511,The Slave Market in Rome,667,Orientalism,34.0
19525,Tigress and Her Cubs,667,Orientalism,35.0
19529,Two Italian Women with a Child,667,Orientalism,49.0
19533,View of Medinet El-Fayoum,667,Orientalism,46.0
30905,The Spring (La Source),746,Rococo,35.0
7791,The Attributes of the Arts and the Rewards,699,Rococo,35.0
198494,The Copper Water Urn,699,Rococo,51.0
7801,The House of Cards,699,Rococo,46.0
7799,The House of Cards,699,Rococo,46.0
7803,The Laundress,699,Rococo,51.0
7805,The Scullery Maid,699,Rococo,46.0
7807,The Sideboard,699,Rococo,40.0
7811,The Skate,699,Rococo,40.0
7813,The Teacher,699,Rococo,46.0
198469,Woman Drawing Water from a Water Urn,699,Rococo,51.0
28587,Mrs. Winthrop W. Aldrich,895,Impressionism,35.0
28663,Pepilla the Gypsy and Her Daughter,895,Impressionism,55.0
28605,Portrait of Maria Guerrero,895,Impressionism,50.0
28613,Santa en Oracion,895,Impressionism,50.0
28625,The Bath,895,Impressionism,35.0
28665,The Wounded Foot,895,Impressionism,55.0
28643,They Still Say that Fish is Expensive,895,Impressionism,50.0
27579,The Yeoman of the Guard,613,Neo-Classicism,62.0
17564,Orchard Oriole,565,Naturalism,46.0
17566,Osprey and Weakfish,565,Naturalism,46.0
204179,Peregrine Falcons (Duck Hawks),565,Naturalism,53.0
5341,"Ena and Betty, Daughters of Asher and Mrs. Wertheimer",791,Impressionism,62.0
5347,"Frederick Sleigh Roberts, 1st Earl Roberts",791,Impressionism,35.0
5361,Henry G. Marquand,791,Impressionism,35.0
5363,Henry James,791,Impressionism,46.0
5367,In the Luxembourg Gardens,791,Impressionism,67.0
5373,La Carmencita,791,Impressionism,49.0
5377,Landscape with Goatherd,791,Impressionism,35.0
5381,Lord Ribblesdale,791,Impressionism,47.0
5383,Madame Pierre Gautreau (Madame X),791,Impressionism,35.0
5387,Mannikin in the Snow,791,Impressionism,35.0
5391,"Millicent, Duchess of Sutherland",791,Impressionism,56.0
5393,Miss Beatrice Townsend,791,Impressionism,46.0
5397,Mr. and Mrs. Isaac Newton Phelps Stokes,791,Impressionism,35.0
5399,Mrs. Adrian Iselin,791,Impressionism,46.0
5403,Mrs. Carl Meyer and Her Children,791,Impressionism,62.0
5409,Mrs. Charles Russell,791,Impressionism,56.0
5421,Portrait of a Child,791,Impressionism,35.0
5423,Portrait of Frances Sherborne Ridley Watts,791,Impressionism,67.0
5431,Portrait of Lady Eden,791,Impressionism,67.0
5437,"Portrait of Mrs. Edward L. Davis and Her Son, Livingston Davis",791,Impressionism,60.0
5439,Portrait of Mrs. J. William White,791,Impressionism,67.0
5441,Portrait of Mrs. Robert Harrison,791,Impressionism,62.0
5443,Reapers Resting in a Wheat Field,791,Impressionism,35.0
5445,Repose (Nonchaloire),791,Impressionism,46.0
5457,Street in Venice,791,Impressionism,46.0
5467,The Fountain at Villa Torlonia in Frascati,791,Impressionism,68.0
5471,The Hermit,791,Impressionism,35.0
5481,The Rialto (Grand Canal),791,Impressionism,67.0
5491,Two Arab Women,791,Impressionism,35.0
5493,Two Girls on a Lawn,791,Impressionism,35.0
5495,Two Girls with Parasols,791,Impressionism,35.0
5503,Venetian Glass Workers,791,Impressionism,68.0
5507,Venetian Onion Seller,791,Impressionism,56.0
5517,"William M. Chase, N. A.",791,Impressionism,35.0
23716,The Return of Neptune,609,American Art,35.0
23718,Watson and the Shark,609,American Art,35.0
19639,Reverie,910,Classicism,55.0
19669,The Signal,910,Classicism,55.0
6452,Landscape with Water,898,Neo-Classicism,62.0
6460,"Long Ship's Lighthouse, Land's End",898,Neo-Classicism,47.0
6462,"Margate, From the Sea",898,Neo-Classicism,47.0
6464,"Modern Rome, Campo Vaccino",898,Neo-Classicism,55.0
6466,Odysseus Deriding Polyphemus,898,Neo-Classicism,47.0
6472,"Peace, Burial at Sea",898,Neo-Classicism,62.0
6480,"Rain, Steam and Speed, the Great Western Railway",898,Neo-Classicism,47.0
6492,Self-Portrait,898,Neo-Classicism,62.0
6504,Sun Rising Through Vapour,898,Neo-Classicism,47.0
6506,Sunrise with Sea Monsters,898,Neo-Classicism,62.0
6508,"The Battle of Trafalgar, 21 October 1805",898,Neo-Classicism,41.0
6510,"The Bay of Baiae, with Apollo and the Sibyl",898,Neo-Classicism,62.0
6512,The Bright Stone of Honor Ehrenbrietstein and the Tomb of Marceau,898,Neo-Classicism,47.0
6514,The Burning of the House of Lords and Commons,898,Neo-Classicism,67.0
203918,"The Burning of the Houses of Lords and Commons, 16 October, 1834",898,Neo-Classicism,53.0
6518,"The Dogano, San Giorgio, Citella, From the Steps of the Europa",898,Neo-Classicism,62.0
6520,The Evening Star,898,Neo-Classicism,47.0
6522,The Fighting Temeraire,898,Neo-Classicism,47.0
6526,"The Grand Canal, Venice",898,Neo-Classicism,35.0
6530,The Parting of Hero and Leander,898,Neo-Classicism,47.0
6532,"The Ponte Delle Torri, Spoleto",898,Neo-Classicism,62.0
6540,The Sun of Venice Going to Sea,898,Neo-Classicism,62.0
6542,The Thames Above Waterloo Bridge,898,Neo-Classicism,62.0
6546,"The Victory Returning from Trafalgar, in Three Positions",898,Neo-Classicism,41.0
6548,"Tivoli, The Cascatelle",898,Neo-Classicism,62.0
6550,"Trees Beside the River, with Bridge in the Middle Distance",898,Neo-Classicism,62.0
6556,"Van Tromp, Going About to Please His Masters, Ships a Sea, Getting a Good Wetting",898,Neo-Classicism,55.0
6558,"Venice, The Bridge of Sighs",898,Neo-Classicism,62.0
6560,"Venice, The Dogana and San Giorgio Maggiore",898,Neo-Classicism,46.0
6562,Venice with the Salute,898,Neo-Classicism,62.0
6566,View of Richmond Hill and Bridge,898,Neo-Classicism,62.0
19749,Man in the Cafe´,630,Cubism,67.0
19757,Portrait of Madame Josette Gris,630,Cubism,50.0
19761,Portrait of Picasso,630,Cubism,68.0
19765,Seated Woman,630,Cubism,56.0
19769,"Still Life Before an Open Window, Place Ravignan",630,Cubism,67.0
19773,Still Life with a Guitar,630,Cubism,35.0
19775,Still Life with Checkered Tablecloth,630,Cubism,35.0
19783,The Checkerboard,630,Cubism,68.0
19799,"The Smoker, Frank Haviland",630,Cubism,56.0
19815,Violin and Playing Cards on a Table,630,Cubism,35.0
19807,Violin,630,Cubism,67.0
170583,The Morning,651,Realism,49.0
204564,The Tired Gleaner,651,Realism,53.0
23255,The Weeders,651,Realism,35.0
20208,The Great Wave of Kanagawa,612,Japanese Art,35.0
23933,Martin Luther,885,Renaissance,35.0
23937,Nymph at the Source,885,Renaissance,55.0
23941,Portrait of a Woman,885,Renaissance,47.0
23945,Portrait of Christiane of Eulenau,885,Renaissance,55.0
198638,"Portrait of Frederick the Wise, Duke of Saxony",885,Renaissance,51.0
23951,Portrait of Johann Friedrich the Magnanimous,885,Renaissance,47.0
23953,Portrait of Johann the Steadfast,885,Renaissance,47.0
23979,The Judgment of Paris,885,Renaissance,35.0
24001,The Virgin and Child Under an Apple Tree,885,Renaissance,34.0
24005,Virgin and Child with the Saints Catherine and Barbara,885,Renaissance,35.0
20088,Rio de Janeiro Bay,857,Realism,46.0
20094,Still Life with Flowers,857,Realism,67.0
20098,"Sunlight and Shadow, The Newbury Marshes",857,Realism,46.0
20108,"York Harbor, Coast of Maine",857,Realism,68.0
18252,Mary Ellison Embroidering,513,Impressionism,67.0
18254,Maternal Caressmending,513,Impressionism,67.0
18256,Mother About to Wash Her Sleepy Child,513,Impressionism,60.0
18260,Mother and Child (Baby Getting Up from His Nap),513,Impressionism,35.0
18264,Mother and Child (The Oval Mirror),513,Impressionism,35.0
18266,Mother and Child with a Rose Scarf,513,Impressionism,35.0
18278,Portrait of a Lady (Miss Mary Ellison),513,Impressionism,46.0
18286,Portrait of a Young Girl,513,Impressionism,35.0
18288,Portrait of Alexander J. Cassatt and His Son,513,Impressionism,67.0
18296,Portrait of the Artist,513,Impressionism,35.0
18294,"Reverie, Woman with a Red Zinnia",513,Impressionism,46.0
18298,"Spring, Margot Standing in a Garden",513,Impressionism,35.0
18308,The Boating Party,513,Impressionism,46.0
18312,The Child's Bath,513,Impressionism,68.0
18314,The Cup of Tea,513,Impressionism,35.0
18316,The Loge,513,Impressionism,46.0
18318,The Mirror,513,Impressionism,46.0
18322,Toreador,513,Impressionism,68.0
199241,Woman and Child,513,Impressionism,60.0
18328,Woman Reading in a Garden,513,Impressionism,68.0
18332,Woman with a Pearl Necklace in a Loge,513,Impressionism,67.0
18336,Young Mother Sewing,513,Impressionism,35.0
18340,Young Woman in the Garden,513,Impressionism,49.0
29330,Sunlight on Water,739,Fauvism,35.0
29334,The Port of Le Havre,739,Fauvism,35.0
29336,The River,739,Fauvism,46.0
29338,The Seine at Chatou,739,Fauvism,35.0
29340,Town,739,Fauvism,34.0
29342,View of the Seine,739,Fauvism,34.0
30162,Lapoutroie,552,Nabi,49.0
30164,October Evening,552,Nabi,49.0
30168,The Muse,552,Nabi,49.0
198059,Landscape (Park Scene),779,Post-Impressionism,51.0
198067,Landscape (Road &amp; Town),779,Post-Impressionism,51.0
198023,Landscape with Figures,779,Post-Impressionism,51.0
198099,Marblehead Harbor,779,Post-Impressionism,51.0
22695,Picnic by the Inlet,779,Post-Impressionism,35.0
22697,Portrait of a Girl with Flowers,779,Post-Impressionism,35.0
22698,Rainbow,779,Post-Impressionism,56.0
198035,Seascape St. Malo,779,Post-Impressionism,51.0
198111,The Beach,779,Post-Impressionism,51.0
198135,The Beach &quot;No. 3&quot;,779,Post-Impressionism,51.0
198123,"Trees, Houses, People",779,Post-Impressionism,51.0
29290,Marizy Sainte-Genevieve,649,Realism,46.0
174583,Notre Dame de Paris,649,Realism,49.0
206942,"The Cliffs at Beg-ar-Fry, Saint-Jean-du-Doigt",821,Impressionism,53.0
206956,The River,821,Impressionism,53.0
133520,Les Batteurs de Pieux Entre,503,Post-Impressionism,49.0
133663,"Morning, Interior",503,Post-Impressionism,35.0
134740,The Quai Saint-Michel and Notre-Dame,503,Post-Impressionism,49.0
22719,The Buddha (Le Bouddha),545,Symbolism,49.0
22723,Ophelia Among the Flowers,545,Symbolism,47.0
206401,Symbolic Head,545,Symbolism,53.0
22726,The Crown,545,Symbolism,49.0
22730,The Shell,545,Symbolism,49.0
206381,Vase of Flowers,545,Symbolism,53.0
206391,Vase of Flowers,545,Symbolism,53.0
206411,Violette Heymann,545,Symbolism,53.0
22735,White Vase with Flowers,545,Symbolism,49.0
22737,Young Girl in a Blue Bonnet,545,Symbolism,49.0
195952,Four Bathers,872,Impressionism,51.0
195846,Four Peaches on a Plate,872,Impressionism,51.0
195893,Fruit on a Table,872,Impressionism,51.0
1481,Gardanne,872,Impressionism,51.0
1479,Gardanne,872,Impressionism,35.0
195771,Gardener,872,Impressionism,51.0
1483,Ginger Jar and Fruit,872,Impressionism,51.0
195782,Girl with Birdcage,872,Impressionism,51.0
195855,Grapes and Peach on a Plate,872,Impressionism,51.0
195963,Group of Bathers,872,Impressionism,51.0
1485,Group of Bathers,872,Impressionism,67.0
1487,Gustave Boyer in a Straw Hat,872,Impressionism,35.0
1489,Hillside in Provence,872,Impressionism,47.0
196006,House and Trees,872,Impressionism,51.0
196028,House in Provence,872,Impressionism,51.0
196166,Hunting Cabin in Provence,872,Impressionism,51.0
1495,Landscape with Poplars,872,Impressionism,47.0
195974,Leda and the Swan,872,Impressionism,51.0
1499,L'Estaque,872,Impressionism,49.0
1503,Madame Cézanne in a Red Dress,872,Impressionism,35.0
1501,Madame Cézanne in the Conservatory,872,Impressionism,35.0
195735,Madame Ce´zanne with Green Hat,872,Impressionism,51.0
195747,Madame Ce´zanne,872,Impressionism,51.0
195759,Man with a Jacket,872,Impressionism,51.0
1509,Mardi Gras,872,Impressionism,31.0
1511,Melting Snow at Fontainebleau,872,Impressionism,35.0
1513,Millstone in the Park of the Chateau Noir,872,Impressionism,67.0
1519,Mont Sainte-Victoire,872,Impressionism,34.0
195696,Mont Sainte-Victoire,872,Impressionism,51.0
1517,Mont Sainte-Victoire and the Viaduct of the Arc River Valley,872,Impressionism,35.0
1515,Mont Sainte-Victoire,872,Impressionism,67.0
204385,Mount Sainte-Victoire,872,Impressionism,53.0
1521,Nudes in Landscape,872,Impressionism,51.0
195815,Peasant Standing with Arms Crossed,872,Impressionism,51.0
195864,Plate of Fruit on a Chair,872,Impressionism,51.0
195873,Plate with Fruit and Pot of Preserves,872,Impressionism,51.0
195711,Portrait of a Woman,872,Impressionism,51.0
1527,Portrait of Anthony Valabregue,872,Impressionism,55.0
1529,Portrait of Antonin Valabregue,872,Impressionism,46.0
1531,Portrait of Louis Guillaume,872,Impressionism,46.0
1535,Portrait of Madame Cézanne,872,Impressionism,67.0
1533,Portrait of Madame Cézanne,872,Impressionism,67.0
1537,Portrait of the Artist's Father,872,Impressionism,46.0
1539,"Quartier Four, Auvers-sur-Oise (Landscape, Auvers)",872,Impressionism,67.0
196105,Rocks and Trees,872,Impressionism,51.0
1543,Self-Portrait,872,Impressionism,49.0
1546,Self-Portrait with Hat,872,Impressionism,34.0
200685,Sous-Bois,872,Impressionism,60.0
195904,Still Life,872,Impressionism,51.0
1552,Still Life with a Ginger Jar and Eggplants,872,Impressionism,35.0
1556,Still Life with Apples and a Glass of Wine,872,Impressionism,67.0
1558,Still Life with Apples and Oranges (Pommes et Oranges),872,Impressionism,49.0
1560,Still Life with Apples and Pears,872,Impressionism,35.0
1554,Still Life with Apples,872,Impressionism,35.0
1562,Still Life with Curtain and Flowered Pitcher,872,Impressionism,34.0
1564,Still Life with Green Pot and Pewter Jug,872,Impressionism,49.0
1566,"Still Life with Jar, Cup, and Apples",872,Impressionism,35.0
1570,Still Life with Plate of Cherries,872,Impressionism,60.0
195915,Still Life with Skull,872,Impressionism,51.0
1572,"Study, Landscape at Auvers",872,Impressionism,67.0
1574,"Table, Napkin, and Fruit",872,Impressionism,51.0
196116,Terracotta Pots and Flowers,872,Impressionism,51.0
196177,The Alle´e at Marines,872,Impressionism,51.0
196126,The Alle´e of Chestnut Trees at the Jas de Bouffan,872,Impressionism,51.0
1576,The Bathers,872,Impressionism,49.0
196039,"The Bellevue Plain, The Red Earth",872,Impressionism,51.0
1578,The Blue Vase,872,Impressionism,49.0
1580,The Bridge at Maincy,872,Impressionism,49.0
204409,The Brook,872,Impressionism,53.0
1584,The Card Players,872,Impressionism,51.0
1586,The Card Players,872,Impressionism,40.0
1582,The Card Players,872,Impressionism,35.0
196050,The Church of Saint-Aspais Seen from the Place de la Pre´fecture at Melun,872,Impressionism,51.0
195723,The Drinker,872,Impressionism,51.0
1590,The Eternal Feminine,872,Impressionism,55.0
196061,The Farm at the Jas de Bouffan,872,Impressionism,51.0
1592,"The Fishermen, Fantastic Scene",872,Impressionism,35.0
196156,The Flowered Vase,872,Impressionism,51.0
1594,The Grounds of the Chateau Noir,872,Impressionism,47.0
1596,The Gulf of Marseilles,872,Impressionism,35.0
1598,The House of Pere Lacroix at Auvers,872,Impressionism,46.0
1600,The House with the Cracked Walls,872,Impressionism,35.0
1602,The Large Bathers,872,Impressionism,67.0
195926,The Large Pear,872,Impressionism,51.0
1604,"The Painter's Father, Louis-Auguste Cézanne",872,Impressionism,47.0
1525,The Peasant,872,Impressionism,46.0
204397,The Pigeon Tower at Bellevue,872,Impressionism,53.0
1608,The Pool at the Jas de Bouffan,872,Impressionism,35.0
1610,The Smoker,872,Impressionism,34.0
196136,The Spring House,872,Impressionism,51.0
195793,The Toilette,872,Impressionism,51.0
195882,The Village of L'Estaque Seen from the Sea,872,Impressionism,51.0
195985,Three Bathers,872,Impressionism,51.0
196072,Toward Mont Sainte-Victoire,872,Impressionism,51.0
196146,Trees and Road,872,Impressionism,51.0
1618,View of the Domaine Saint-Joseph,872,Impressionism,35.0
1622,"Well, Millstone and Cistern Under Trees",872,Impressionism,51.0
1624,Woman with a Coffee Pot,872,Impressionism,49.0
1626,Young Italian Woman at a Table,872,Impressionism,55.0
195804,Young Man and Skull,872,Impressionism,51.0
4499,Haere Pape,782,Post-Impressionism,51.0
4511,Hail Mary (Ia Orana Maria),782,Post-Impressionism,35.0
4501,"Harvest, Le Pouldu",782,Post-Impressionism,47.0
4723,Her Name is Viaraumati,782,Post-Impressionism,49.0
4547,In Olden Times,782,Post-Impressionism,56.0
4515,Landscape from Bretagne,782,Post-Impressionism,57.0
4517,"Landscape in Brittany, The David Mill",782,Post-Impressionism,49.0
4549,Landscape with Peacocks,782,Post-Impressionism,31.0
4529,Landscape with Two Breton Girls,782,Post-Impressionism,49.0
4533,Les Alyscamps,782,Post-Impressionism,49.0
4535,M. Loulou,782,Post-Impressionism,51.0
4537,"Madame Angele Satre, the Inn Keeper at Pont-Aven",782,Post-Impressionism,49.0
4539,Madame Gauguin in Evening Dress,782,Post-Impressionism,47.0
4711,Mother and Daughter,782,Post-Impressionism,35.0
4561,Parau Api. What News,782,Post-Impressionism,49.0
4571,Portrait of the Artist with Hat,782,Post-Impressionism,49.0
4577,Rue Jouvenet in Rouen,782,Post-Impressionism,56.0
4579,Sacred Spring Sweet Dreams,782,Post-Impressionism,34.0
4581,Scene From Tahitian Life,782,Post-Impressionism,60.0
4589,"Self-Portrait, Les Miserables",782,Post-Impressionism,57.0
4591,Self-Portrait with Halo,782,Post-Impressionism,46.0
4611,Still Life with Fruit,782,Post-Impressionism,31.0
4621,Still Life with Three Puppies,782,Post-Impressionism,30.0
4625,Tahitian Landscape,782,Post-Impressionism,35.0
4631,Tahitian Pastorals,782,Post-Impressionism,34.0
4637,Tahitian Women Bathing,782,Post-Impressionism,35.0
4647,The Ancestors of Tehamana,782,Post-Impressionism,68.0
4649,The Black Pigs,782,Post-Impressionism,31.0
4651,The Call,782,Post-Impressionism,53.0
4657,The Field of Derout-Lollichon,782,Post-Impressionism,60.0
4663,The Guitar Player,782,Post-Impressionism,47.0
206206,The Large Tree,782,Post-Impressionism,53.0
4623,The Market,782,Post-Impressionism,36.0
4673,The Meal,782,Post-Impressionism,49.0
4675,The Month of Mary,782,Post-Impressionism,34.0
4505,The Moon and the Earth,782,Post-Impressionism,30.0
4677,The Night Cafe´,782,Post-Impressionism,31.0
4681,The Red Cow,782,Post-Impressionism,60.0
4445,The Royal End,782,Post-Impressionism,55.0
4683,The Sacred Mountain,782,Post-Impressionism,67.0
4685,The Schuffenecker Family,782,Post-Impressionism,49.0
4639,The Seed of Areoi,782,Post-Impressionism,30.0
4687,The Siesta,782,Post-Impressionism,35.0
4689,"The Swineheard, Brittany",782,Post-Impressionism,60.0
4695,The White Horse,782,Post-Impressionism,49.0
4703,Three Tahitian Women Against a Yellow Background,782,Post-Impressionism,34.0
4701,Three Tahitian Women,782,Post-Impressionism,35.0
4709,Two Tahitian Women,782,Post-Impressionism,35.0
4719,Vairumati,782,Post-Impressionism,49.0
4721,Van Gogh Painting Sunflowers,782,Post-Impressionism,57.0
